Brand,Processor,Graphic Processor,Capacity,RAM Type,RAM Speed,SSD Capacity,SSD Type,Graphics Memory,Battery Capacity,Battery Type,Weight,Warranty,Wi-Fi Version,Bluetooth Version,Price (Rs),Category,Processor Tier,GPU Tier
HP,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,M.2,4,52.5,Li-Ion,2.37,1.0,6.0,5.3,62990.0,Gaming,Upper Midrange,Entry Gaming
Dell,Intel Core i3-1005G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,5.0,41485.0,Budget,Midrange,Integrated
Lenovo,AMD Ryzen 5 5500H,NVIDIA GeForce RTX 2050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,45.0,Li-Po,2.25,1.0,6.0,5.1,51435.0,Gaming,Upper Midrange,Entry Gaming
HP,AMD Ryzen 5 5600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.48,1.0,5.0,5.2,50870.0,Gaming,Upper Midrange,Entry Gaming
Lenovo,Intel Core i7-1255U,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,M.2,0,45.0,Li-Po,1.7,1.0,6.0,5.1,103000.0,Business,High End,Integrated
HP,Intel Core i5-12450H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,M.2/Optane,4,70.0,Li-Ion,2.37,1.0,5.0,5.3,66990.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2/Optane,0,90.0,Li-Ion,1.6,1.0,5.0,5.1,37999.0,Business,Midrange,Integrated
HP,Intel Celeron Dual Core N4020,Intel UHD 600,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,38.0,Li-Po,1.35,1.0,5.0,5.0,22990.0,Business,Budget,Integrated
Dell,Intel Core i5-1135G7,Intel UHD Graphics,16.0,DDR4,2666.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.8,1.0,5.0,5.1,48400.0,Budget,Upper Midrange,Integrated
Acer,AMD Ryzen 5 5600H,NVIDIA GeForce GTX 1650,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,5.1,54999.0,Gaming,Upper Midrange,Entry Gaming
Acer,AMD Ryzen 5 5600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,5.1,47990.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i3-1005G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.6,1.0,5.0,Unknown,23990.0,Business,Midrange,Integrated
Lenovo,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.6,2.0,6.0,5.0,29790.0,Business,Midrange,Integrated
HP,Intel Core i7-12650H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,M.2/Optane,4,70.0,Li-Ion,2.37,1.0,6.0,5.3,80500.0,Gaming,High End,Entry Gaming
HP,AMD Ryzen 5 5600H,AMD Radeon RX 6500M,16.0,DDR4,3200.0,512.0,M.2/Optane,4,52.5,Li-Ion,2.37,1.0,6.0,5.3,56990.0,Gaming,Upper Midrange,Other
HP,AMD Ryzen 5 7535U,AMD Radeon Graphics,16.0,DDR5,3200.0,512.0,M.2/Optane,0,45.0,Li-Ion,1.58,1.0,5.0,5.2,60992.0,Business,Upper Midrange,Integrated
Asus,AMD Ryzen 7 4800H,NVIDIA GeForce RTX 3050 Ti,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,90.0,Li-Ion,2.1,1.0,6.0,5.1,71990.0,Gaming,High End,Entry Gaming
Apple,Intel Core i5-8210Y,Intel UHD 617,8.0,LPDDR3,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.25,1.0,4.0,4.2,127990.0,Premium,Upper Midrange,Integrated
MSI,Intel Core i3-10110U,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.3,1.0,5.0,5.0,32999.0,Business,Midrange,Integrated
Acer,Intel Core i7-12650H,NVIDIA GeForce RTX 4050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,70.0,Li-Ion,2.6,1.0,6.0,5.1,90240.0,Gaming,High End,Midrange
Asus,AMD Ryzen 3 3200U,AMD Radeon Vega 3,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,90.0,Li-Po,1.75,1.0,5.0,4.2,36890.0,Budget,Midrange,Integrated
Lenovo,AMD Athlon Dual Core-7120U,AMD Radeon Graphics,8.0,DDR5,5200.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.6,1.0,6.0,Unknown,24990.0,Business,Budget,Integrated
Lenovo,AMD Ryzen 7 5700U,AMD Radeon Graphics,16.0,DDR4,3200.0,512.0,M.2/Optane,0,45.0,Li-Ion,1.6,1.0,6.0,5.1,45890.0,Business,High End,Integrated
HP,Intel Core i7-1255U,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.41,1.0,5.0,5.2,75990.0,Business,High End,Integrated
HP,AMD Ryzen 3 5300U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.47,1.0,5.0,5.2,26899.0,Business,Midrange,Integrated
HP,Intel Core i5-11400H,NVIDIA GeForce RTX 3050,8.0,DDR4,2933.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.48,1.0,5.0,5.0,64590.0,Gaming,Upper Midrange,Entry Gaming
MSI,Intel Core i3-1215U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.4,1.0,6.0,5.2,32990.0,Business,Midrange,Integrated
VAIO,AMD Ryzen 5 3500U,AMD Radeon Vega 8,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.77,1.0,5.0,4.2,58990.0,Student,Upper Midrange,Integrated
Asus,Intel Core i3-1115G4,Intel UHD Graphics,8.0,LPDDR4X,4266.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.5,1.0,6.0,5.0,46990.0,Business,Midrange,Integrated
Lenovo,Intel Core i5-7300HQ,NVIDIA GeForce GTX 1050 Ti,8.0,DDR4,2400.0,256.0,"2.5"" SATA",4,60.0,Li-Po,2.4,1.0,5.0,4.0,81334.0,Student,Upper Midrange,Entry Gaming
HP,Intel Pentium Silver N6000,Intel UHD Graphics,8.0,DDR4,2933.0,256.0,M.2/Optane,0,38.0,Li-Ion,1.47,1.0,5.0,4.2,28879.0,Business,Budget,Integrated
HP,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,M.2/Optane,0,52.0,Li-Ion,1.75,1.0,5.0,4.2,39890.0,Budget,Midrange,Integrated
Dell,Intel Pentium Quad Core Silver-N5030,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.61,1.0,5.0,5.0,44319.0,Business,Budget,Integrated
Asus,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.5,1.0,6.0,5.0,46990.0,Business,Midrange,Integrated
Asus,Intel Core i5-8250U,Intel UHD 620,8.0,DDR4,2400.0,256.0,M.2,0,50.0,Li-Po,1.3,1.0,5.0,4.1,50591.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-1115G4,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,5.0,39480.0,Budget,Midrange,Integrated
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,Unknown,37050.0,Budget,Midrange,Integrated
Dell,Intel Core i3-1005G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.83,1.0,5.0,5.0,44890.0,Budget,Midrange,Integrated
Lenovo,Intel Celeron Dual Core-N4020,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.6,1.0,5.0,Unknown,26405.0,Business,Budget,Integrated
HP,AMD Ryzen 3 5300U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.69,1.0,5.0,4.2,38890.0,Business,Midrange,Integrated
HP,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.47,1.0,5.0,5.0,25400.0,Business,Midrange,Integrated
HP,Intel Core i5-1240P,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.69,1.0,5.0,5.0,61990.0,Business,Upper Midrange,Integrated
Lenovo,Intel Core i5-7200U,NVIDIA GeForce 920MX,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,45540.0,Budget,Upper Midrange,Entry Gaming
Asus,Intel Celeron Dual Core N3350,Intel HD 500,4.0,LPDDR3,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,2.0,1.0,5.0,4.1,19990.0,Budget,Budget,Other
Dell,Intel Core i5-8300H,NVIDIA GeForce GTX 1050,8.0,DDR4,2666.0,256.0,M.2/Optane,4,60.0,Li-Ion,2.25,1.0,5.0,5.0,59840.0,Student,Upper Midrange,Entry Gaming
Dell,Intel Core i5-1235U,Intel Iris Xe Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.48,1.0,5.0,Unknown,55000.0,Business,Upper Midrange,Integrated
Dell,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.48,1.0,5.0,Unknown,41950.0,Business,Midrange,Integrated
Asus,AMD Ryzen 3 3200U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.68,1.0,5.0,4.2,32990.0,Business,Midrange,Integrated
HP,Intel Core i5-1155G7,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,1.52,1.0,6.0,5.2,70100.0,Business,Upper Midrange,Integrated
HP,AMD Ryzen 5 4500U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.32,1.0,5.0,5.0,64990.0,Business,Upper Midrange,Integrated
Dell,Intel Pentium Dual Core 5405U,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.79,1.0,5.0,5.0,29643.0,Budget,Budget,Integrated
Honor,Intel Core i5-10210U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.38,1.0,5.0,5.0,46990.0,Business,Upper Midrange,Integrated
Dell,Intel Core i5-8250U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.76,1.0,5.0,4.1,46303.0,Budget,Upper Midrange,Integrated
HP,Intel Core i5-1035G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,1.0,6.0,5.0,58390.0,Business,Upper Midrange,Integrated
Asus,AMD Ryzen 3 3200U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.68,1.0,5.0,Unknown,36990.0,Business,Midrange,Integrated
HP,Intel Core i5-1235U,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,M.2,0,52.0,Li-Ion,1.69,1.0,5.0,5.0,46990.0,Business,Upper Midrange,Integrated
Asus,Intel Core i5-8250U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.4,1.0,5.0,4.2,64990.0,Business,Upper Midrange,Integrated
Avita,Intel Core i5-7Y54,Intel HD 615,8.0,DDR3,1600.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.37,1.0,4.0,4.2,42990.0,Business,Upper Midrange,Other
Asus,Intel Core i7-7700HQ,NVIDIA GeForce GTX 1050,8.0,DDR4,2133.0,256.0,"2.5"" SATA",4,90.0,Li-Ion,2.5,1.0,4.0,4.0,70990.0,Student,High End,Entry Gaming
Lenovo,Intel Core i3-6006U,NVIDIA GeForce 920MX,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.2,1.0,5.0,4.1,31990.0,Budget,Midrange,Entry Gaming
HP,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.51,1.0,6.0,5.0,45990.0,Business,Midrange,Integrated
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.61,1.0,6.0,5.0,58800.0,Business,Midrange,Integrated
Lenovo,Intel Celeron Dual Core-N4020,Intel UHD Graphics,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.13,1.0,5.0,4.2,24990.0,Business,Budget,Integrated
Apple,Intel Core i5-8210Y,Intel UHD 617,8.0,LPDDR3,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Po,1.25,1.0,4.0,4.2,111190.0,Business,Upper Midrange,Integrated
Infinix,Intel Core i5-1035G1,Intel UHD Graphics,8.0,LPDDR4X,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.76,1.0,5.0,5.1,59990.0,Student,Upper Midrange,Integrated
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.74,1.0,5.0,5.0,31730.0,Budget,Midrange,Integrated
Dell,Intel Core i5-8250U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.4,1.0,5.0,4.1,56264.0,Business,Upper Midrange,Integrated
Lenovo,AMD Ryzen 5 4600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,5.0,56990.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.4,1.0,5.0,5.0,60990.0,Business,Upper Midrange,Integrated
Acer,AMD Ryzen 5 3500U,AMD Radeon Vega 8,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.9,1.0,5.0,4.2,30990.0,Budget,Upper Midrange,Integrated
HP,Intel Core i5-1340P,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,M.2,0,41.0,Li-Ion,1.75,1.0,6.0,5.3,66990.0,Student,Upper Midrange,Integrated
Lenovo,Intel Core i3-1005G1,Intel UHD Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.6,1.0,5.0,5.0,35990.0,Business,Midrange,Integrated
Asus,Intel Core i5-12500H,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,90.0,Li-Ion,1.8,1.0,6.0,5.2,74990.0,Student,Upper Midrange,Integrated
Asus,Intel Core i5-12500H,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,90.0,Li-Ion,1.8,1.0,6.0,5.2,69990.0,Student,Upper Midrange,Integrated
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.75,1.0,5.0,5.0,35999.0,Budget,Midrange,Integrated
HP,Intel Core i5-1335U,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,M.2/Optane,0,52.0,Li-Ion,1.74,1.0,5.0,5.3,70500.0,Student,Upper Midrange,Integrated
Asus,Intel EVO Core i5-12500H,Intel Iris Xe Graphics,16.0,DDR4,3200.0,512.0,"2.5"" SATA",0,90.0,Li-Ion,1.8,1.0,6.0,5.2,68489.0,Student,Upper Midrange,Integrated
Dell,Intel Core i5-11260H,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.44,1.0,5.0,Unknown,67999.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i3-1115G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.7,1.0,5.0,5.0,38890.0,Business,Midrange,Integrated
Dell,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Po,1.83,1.0,5.0,4.1,34999.0,Budget,Midrange,Integrated
Acer,Intel Core i5-8300H,NVIDIA GeForce GTX 1060,16.0,DDR4,2400.0,512.0,"2.5"" SATA",6,60.0,Li-Ion,2.7,1.0,5.0,5.0,89990.0,Gaming,Upper Midrange,Midrange
HP,Intel Core i3-1005G1,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.78,1.0,5.0,4.0,37787.0,Budget,Midrange,Integrated
Microsoft,Intel Core M3-7Y30,Intel HD 615,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.8,1.0,5.0,4.1,49990.0,Budget,Entry,Other
HP,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.74,1.0,5.0,4.0,23999.0,Budget,Midrange,Integrated
Lenovo,Intel Core i5-10500H,NVIDIA GeForce RTX 3050,8.0,DDR4,2933.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.3,1.0,6.0,5.1,66290.0,Gaming,Upper Midrange,Entry Gaming
Asus,Intel Core i7-8750H,NVIDIA GeForce GTX 1050 Ti,8.0,DDR4,2400.0,256.0,"2.5"" SATA",4,90.0,Li-Ion,2.3,1.0,5.0,4.1,89990.0,Student,High End,Entry Gaming
Dell,AMD Athlon 3150U,AMD Radeon Graphics,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.83,1.0,5.0,4.1,30390.0,Budget,Budget,Integrated
Asus,AMD Ryzen 7 5800H,NVIDIA GeForce RTX 3060,16.0,DDR4,3200.0,512.0,"2.5"" SATA",6,90.0,Li-Ion,2.3,1.0,6.0,5.2,72990.0,Gaming,High End,Upper Midrange
Lenovo,AMD Ryzen 5 5500H,NVIDIA GeForce RTX 2050,16.0,DDR4,3200.0,512.0,M.2,4,45.0,Li-Ion,2.25,1.0,6.0,5.1,50990.0,Gaming,Upper Midrange,Entry Gaming
Acer,Intel Core i5-1240P,NVIDIA GeForce RTX 3050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,70.0,Li-Ion,2.2,1.0,6.0,5.2,53990.0,Gaming,Upper Midrange,Entry Gaming
HP,Intel Core i3-7100U,Intel HD 620,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.86,1.0,5.0,4.0,32990.0,Budget,Midrange,Other
Asus,Intel Core i5-1135G7,Intel Iris Xe Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.8,1.0,5.0,4.2,40990.0,Budget,Upper Midrange,Integrated
HP,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2400.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.43,1.0,5.0,4.2,58830.0,Business,Upper Midrange,Integrated
HP,Intel Core i5-8250U,NVIDIA GeForce MX110,8.0,DDR4,2400.0,256.0,"2.5"" SATA",2,50.0,Li-Ion,1.77,1.0,5.0,4.2,46990.0,Budget,Upper Midrange,Entry Gaming
Dell,AMD Ryzen 5 5600H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.57,1.0,Unknown,5.0,70990.0,Gaming,Upper Midrange,Entry Gaming
Acer,AMD Athlon 3050U,AMD Radeon Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.9,1.0,5.0,4.2,26499.0,Budget,Budget,Integrated
Lenovo,AMD Ryzen 5 5600H,NVIDIA GeForce GTX 1650,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.25,1.0,5.0,5.0,46999.0,Gaming,Upper Midrange,Entry Gaming
Acer,Intel Core i5-1035G1,Intel UHD Graphics,4.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.9,1.0,5.0,4.2,44168.0,Budget,Upper Midrange,Integrated
Asus,AMD Ryzen 5 5500U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,90.0,Li-Ion,1.4,1.0,6.0,5.0,58990.0,Business,Upper Midrange,Integrated
Asus,Intel Core i3-1215U,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2,0,42.0,Li-Ion,1.88,1.0,6.0,Unknown,35990.0,Budget,Midrange,Integrated
Dell,Intel Core i7-9750H,NVIDIA GeForce GTX 1650,8.0,DDR4,2400.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.5,1.0,5.0,4.1,85750.0,Gaming,High End,Entry Gaming
MSI,Intel Core i5-8265U,Intel UHD 620,8.0,DDR4,2400.0,256.0,M.2,0,50.0,Li-Po,1.18,1.0,5.0,5.0,52990.0,Business,Upper Midrange,Integrated
Dell,AMD Ryzen 5 3450U,AMD Radeon Graphics,8.0,DDR4,2666.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.83,1.0,5.0,4.1,45290.0,Budget,Upper Midrange,Integrated
Lenovo,AMD Ryzen 5 4650U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Po,1.59,1.0,5.0,5.1,46999.0,Business,Upper Midrange,Integrated
HP,Intel Celeron Dual Core N4000,Intel UHD 600,4.0,DDR4,2400.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.77,1.0,5.0,4.2,19999.0,Budget,Budget,Integrated
Microsoft,Intel Core i7-1065G7,Intel Iris Plus,16.0,LPDDR4X,3200.0,512.0,"2.5"" SATA",0,52.0,Li-Ion,0.79,1.0,6.0,5.0,137990.0,Premium,High End,Integrated
Asus,Intel Core i7-7700HQ,NVIDIA GeForce GTX 1050,8.0,DDR4,3200.0,256.0,"2.5"" SATA",4,90.0,Li-Ion,2.5,1.0,4.0,Unknown,79990.0,Student,High End,Entry Gaming
Acer,AMD Ryzen 5 3500U,AMD Radeon Vega 8 Mobile,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.9,1.0,5.0,4.2,28990.0,Budget,Upper Midrange,Integrated
Acer,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,M.2,0,45.0,Li-Ion,1.5,1.0,5.0,4.2,23391.0,Business,Midrange,Integrated
Lenovo,AMD Ryzen 5 6600H,NVIDIA RTX 3050,16.0,DDR5,5200.0,512.0,"2.5"" SATA",4,70.0,Li-Ion,2.32,1.0,5.0,Unknown,81900.0,Gaming,Upper Midrange,Entry Gaming
Acer,Intel Core i5-13420H,NVIDIA GeForce RTX 4050,8.0,DDR5,5200.0,256.0,M.2,6,57.0,Li-Ion,2.1,1.0,6.0,5.1,78990.0,Gaming,Upper Midrange,Midrange
HP,Intel Celeron Dual Core-N4500,Intel UHD Graphics,8.0,DDR4,2933.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.46,1.0,5.0,4.2,27800.0,Business,Budget,Integrated
HP,Intel Core i3-8130U,Intel UHD 620,8.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.77,1.0,4.0,4.2,33990.0,Budget,Midrange,Integrated
Asus,Intel Core i3-N305,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2,0,42.0,Li-Ion,1.38,1.0,6.0,5.0,34990.0,Business,Midrange,Integrated
Lenovo,Intel Celeron Dual Core-N4020,Intel UHD 600,4.0,LPDDR4,2400.0,256.0,"2.5"" SATA",0,38.0,Li-Ion,1.4,1.0,5.0,4.2,18999.0,Business,Budget,Integrated
Lenovo,AMD Ryzen 7 6800H,NVIDIA GeForce RTX 3050,16.0,DDR5,4800.0,512.0,M.2,4,60.0,Li-Ion,2.32,1.0,6.0,5.1,67890.0,Gaming,High End,Entry Gaming
Asus,AMD Ryzen 7 4800H,NVIDIA GeForce RTX 3050,16.0,DDR4,3200.0,512.0,"2.5"" SATA",4,90.0,Li-Ion,2.6,1.0,6.0,5.1,79990.0,Gaming,High End,Entry Gaming
Asus,Intel Core i3-N305,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,M.2/Optane,0,90.0,Li-Ion,1.38,1.0,6.0,5.3,31990.0,Business,Midrange,Integrated
Lenovo,AMD Ryzen 7 6800H,NVIDIA GeForce RTX 3050,8.0,DDR5,4800.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.32,1.0,5.0,5.1,64990.0,Gaming,High End,Entry Gaming
MSI,Intel Core i7-7700HQ,NVIDIA GeForce GTX 1050 Ti,8.0,DDR4,2400.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,4.1,93999.0,Student,High End,Entry Gaming
Asus,Intel Core i7-12700H,NVIDIA GeForce RTX 4060,16.0,DDR4,3200.0,512.0,M.2,8,90.0,Li-Ion,2.2,1.0,6.0,5.2,98990.0,Gaming,High End,Upper Midrange
Acer,AMD Ryzen 3 3250U,AMD Radeon Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,45.0,Li-Ion,1.5,1.0,5.0,4.2,22999.0,Business,Midrange,Integrated
MSI,Intel Core i5-9300H,NVIDIA GeForce GTX 1050,8.0,DDR4,2400.0,256.0,"2.5"" SATA",4,60.0,Li-Ion,2.2,1.0,5.0,4.2,58990.0,Student,Upper Midrange,Entry Gaming
Asus,Intel Core i5-1135G7,NVIDIA GeForce MX330,8.0,DDR4,3200.0,256.0,"2.5"" SATA",2,90.0,Li-Ion,1.4,1.0,5.0,5.0,64990.0,Business,Upper Midrange,Entry Gaming
HP,Intel Core i3-6006U,AMD Radeon 520,8.0,DDR4,2133.0,256.0,"2.5"" SATA",2,52.0,Li-Ion,1.86,1.0,5.0,4.0,39007.0,Budget,Midrange,Other
HP,Intel Core i3-1125G4,Intel UHD Graphics,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,1.52,1.0,6.0,5.0,54990.0,Business,Midrange,Integrated
Apple,Apple M2,Apple M2 GPU,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,58.0,Li-Ion,1.51,1.0,6.0,5.3,131521.0,Premium,Midrange,Integrated
Lenovo,Intel Core i3-6006U,Intel HD 520,4.0,DDR4,2133.0,256.0,"2.5"" SATA",0,52.0,Li-Ion,2.1,1.0,5.0,4.1,30790.0,Budget,Midrange,Other
Apple,Apple M2,Apple M2 GPU,8.0,DDR4,3200.0,256.0,"2.5"" SATA",0,58.0,Li-Ion,1.51,1.0,6.0,5.3,129900.0,Premium,Midrange,Integrated
